timestamp,open,high,low,close,volume
2025-03-27 19:09:00,273.85,273.9,273.7,273.7599,3505.0
2025-03-27 19:10:00,273.7,273.78,273.61,273.63,2838.0
2025-03-27 19:11:00,273.75,273.85,273.63,273.8,4012.0
2025-03-27 19:12:00,273.84,273.88,273.7,273.8,4408.0
2025-03-27 19:13:00,273.75,273.8,273.62,273.66,3833.0
2025-03-27 19:14:00,273.66,273.7,273.6,273.6001,4801.0
2025-03-27 19:15:00,273.6,273.62,273.53,273.531,9984.0
2025-03-27 19:16:00,273.53,273.56,273.41,273.43,11483.0
2025-03-27 19:17:00,273.44,273.54,273.35,273.35,4791.0
2025-03-27 19:18:00,273.36,273.7,273.3,273.7,7989.0
2025-03-27 19:19:00,273.67,273.7,273.52,273.52,4607.0
2025-03-27 19:20:00,273.53,273.67,273.5105,273.605,1536.0
2025-03-27 19:21:00,273.66,273.67,273.55,273.605,3799.0
2025-03-27 19:22:00,273.6,273.66,273.5,273.5,3540.0
2025-03-27 19:23:00,273.4992,273.56,273.3,273.5,2641.0
2025-03-27 19:24:00,273.45,273.46,273.3,273.3582,4448.0
2025-03-27 19:25:00,273.35,273.36,273.3,273.34,1218.0
2025-03-27 19:26:00,273.32,273.42,273.3,273.34,2613.0
2025-03-27 19:27:00,273.31,273.35,273.27,273.3,3467.0
2025-03-27 19:28:00,273.2992,273.39,273.22,273.31,3262.0
2025-03-27 19:29:00,273.35,273.65,273.32,273.58,4716.0
2025-03-27 19:30:00,273.52,273.7,273.4,273.4994,7109.0
2025-03-27 19:31:00,273.48,273.48,273.35,273.4,8255.0
2025-03-27 19:32:00,273.38,273.5,273.38,273.435,1592.0
2025-03-27 19:33:00,273.45,273.45,273.33,273.3315,2419.0
2025-03-27 19:34:00,273.36,273.45,273.3,273.35,2356.0
2025-03-27 19:35:00,273.36,273.45,273.27,273.41,4324.0
2025-03-27 19:36:00,273.37,273.45,273.25,273.39,2760.0
2025-03-27 19:37:00,273.39,273.39,273.25,273.29,2787.0
2025-03-27 19:38:00,273.3,273.3,273.2,273.2888,8590.0
2025-03-27 19:39:00,273.22,273.3,273.2,273.265,4433.0
2025-03-27 19:40:00,273.32,273.32,273.21,273.24,1523.0
2025-03-27 19:41:00,273.23,273.29,273.21,273.2208,3349.0
2025-03-27 19:42:00,273.24,273.29,273.13,273.13,3949.0
2025-03-27 19:43:00,273.19,273.19,273.02,273.1,5465.0
2025-03-27 19:44:00,273.1,273.13,273.03,273.0496,3637.0
2025-03-27 19:45:00,273.0499,273.3954,273.02,273.29,8093.0
2025-03-27 19:46:00,273.26,273.41,273.2,273.37,4985.0
2025-03-27 19:47:00,273.21,273.38,273.2042,273.38,2744.0
2025-03-27 19:48:00,273.36,273.4,273.2217,273.24,14404.0
2025-03-27 19:49:00,273.23,273.25,273.11,273.16,3716.0
2025-03-27 19:50:00,273.12,273.2,273.12,273.2,9775.0
2025-03-27 19:51:00,273.2,273.2,273.1,273.17,5526.0
2025-03-27 19:52:00,273.14,273.1975,273.1,273.19,9363.0
2025-03-27 19:53:00,273.15,273.2,273.1105,273.13,3982.0
2025-03-27 19:54:00,273.1301,273.2,273.12,273.12,4018.0
2025-03-27 19:55:00,273.13,273.13,273.02,273.09,12252.0
2025-03-27 19:56:00,273.05,273.0799,272.8,272.8,17134.0
2025-03-27 19:57:00,272.8,272.99,272.694,272.79,9626.0
2025-03-27 19:58:00,272.79,272.95,272.7503,272.89,4736.0
2025-03-27 19:59:00,272.9,272.91,272.65,272.8,12811.0
